id,name,host_id,host_name,zip_code,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
l_10853381,A Cottage At Willow Pond,h_56216396,Terri,28704,South Asheville,35.45735,-82.56648,Entire home/apt,195,2,55,2025-05-13,0.5,1,309,4
l_11259371,Little House Simple Studio,h_5620417,Becky,28806,West Asheville,35.60401,-82.59903,Entire home/apt,95,1,330,2024-09-26,2.94,1,50,11
l_11283225,Airstream On The River,h_55571849,Kurt,28806,West Asheville,35.566160000000004,-82.58692,Entire home/apt,,1,363,2024-09-16,3.72,1,0,8
l_11291801,"Private, secluded cabin-wood/fireplace/New Hot Tub",h_44117628,Kelly,28806,West Asheville,35.59625,-82.656,Entire home/apt,107,2,273,2025-06-02,2.44,4,327,44
l_11421709,Hazels Hideaway - Walk downtown - Sunny 1B/1B,h_25316948,Christopher,28801,Downtown Asheville,35.59798,-82.56617,Entire home/apt,115,2,387,2025-05-26,3.49,1,339,15
l_11553531,Mountain Retreat with Hot Tub,h_48937991,Carrie,28803,Tuxedo Park,35.55399,-82.49014,Private room,,2,94,2024-09-02,0.83,1,66,1
l_11609580,"Spacious, Chic Grove Park Studio - 5 Min Dwntwn",h_3156619,Clara,28801,Downtown Asheville,35.61649,-82.54222,Entire home/apt,120,2,337,2025-06-09,3.2,1,349,10
l_11618840,3/2.5 Renovated House - Monthly Rates Available,h_10032288,Alison,28805,East Asheville,35.62161,-82.47852,Entire home/apt,124,7,80,2025-03-30,0.71,1,164,6
l_11811039,Stylish N. Avl apt w King bed.,h_2566529,Leighton,28804,South Asheville,35.64074,-82.57462,Entire home/apt,72,2,264,2025-05-18,2.45,1,67,7
l_11938223,Lily Pad Cottage over a Mountain Stream and Pond,h_18089084,Patricia Agnes,28803,Tuxedo Park,35.54574,-82.49332,Entire home/apt,109,2,94,2025-06-15,0.84,1,347,10
l_11947108,"2BR suite near Biltmore, Downtown & Mission Hosp.",h_12949639,Roger And Mary,28803,Tuxedo Park,35.57818,-82.54402,Entire home/apt,113,2,372,2025-06-15,3.43,1,316,27
l_12105828,Historic Grove Park - Apt #2,h_46228285,Kathryn,28801,Downtown Asheville,35.61601,-82.54278,Entire home/apt,75,30,14,2025-05-31,0.13,3,36,2
l_12107874,"Walk to downtown, River Arts & South Slope!",h_64927386,Rebecca Marie,28801,Downtown Asheville,35.58396,-82.56018,Entire home/apt,83,1,359,2025-06-10,3.23,1,361,11
l_12144656,Cottage McIntyre Near Downtown! Weddings!,h_43818498,Christine Michele,28806,West Asheville,35.61584,-82.59733,Entire home/apt,175,2,334,2024-09-30,3.03,2,289,11
l_12189623,Historic Grove Park - Apt #1,h_46228285,Kathryn,28801,Downtown Asheville,35.61461,-82.54269,Entire home/apt,73,30,40,2025-05-15,0.36,3,323,2
l_12222050,"Mtn Sunset View, 4 miles to Downtown AVL, King Bed",h_65744660,Kristina,28804,South Asheville,35.62698,-82.53457,Entire home/apt,149,2,224,2025-06-08,2.09,1,325,17
l_12250733,West AVL Urban Retreat (Monthly),h_6773853,Ricky,28806,West Asheville,35.56996,-82.57437,Entire home/apt,100,30,38,2025-01-15,0.34,1,106,6
l_12266103,"2 King en suites, walk to town",h_24707668,Suzy,28804,South Asheville,35.60168,-82.54076,Entire home/apt,240,3,21,2022-05-15,0.19,1,347,0
l_12286328,Mixed Dorm Bunk at Sharky's Youth Hostel,h_746673,BonPaul,28806,West Asheville,35.57893,-82.59564,Shared room,22,1,271,2025-06-13,2.42,8,357,46
l_12310425,Haywood House Asheville (West Asheville),h_64613905,William Howald,28806,West Asheville,35.57863,-82.59599,Entire home/apt,291,3,123,2025-01-01,1.13,1,326,4
l_12377575,Long Weekend Getaway Minutes from Downtown AVL,h_2992564,Courtney,28805,East Asheville,35.61712,-82.52443,Entire home/apt,361,2,119,2025-05-26,1.08,1,359,9
l_12470763,Quaint & Quirky Paris of the South,h_43095235,Terra,28806,West Asheville,35.57505,-82.58089,Private room,,2,44,2023-10-29,0.4,3,0,0
l_12472966,The Guesthouse at Deer Crossing,h_67509318,Cynthia Siehl,28704,South Asheville,35.453360000000004,-82.56626,Entire home/apt,97,2,170,2025-06-10,2.48,2,295,14
l_12543684,"10 Minutes to Downtown & Biltmore, Next to Parkway",h_67969363,Jon And Emily,28803,Tuxedo Park,35.55458,-82.47688,Entire home/apt,163,2,588,2025-05-31,5.29,8,180,23
l_12685614,Historic Grove Park - Apt #4,h_46228285,Kathryn,28801,Downtown Asheville,35.61593,-82.54264,Entire home/apt,90,30,23,2020-04-05,0.21,3,288,0
l_12763722,Mountain View’s  with Hot Tub & Firepit,h_15788000,Lisa,28715,Candler,35.5148,-82.65126,Entire home/apt,132,1,642,2025-06-15,5.85,5,170,34
l_12809255,Cheryl's W. Asheville Chalet,h_69829206,Cheryl,28806,West Asheville,35.57448,-82.60437,Private room,,1,154,2025-04-28,1.6,1,45,14
l_12848084,Asheville-Mountain Views-Full Kitchen- 1 1/2 baths,h_70178019,Leslie,28732,Fletcher,35.4487445,-82.48767529999999,Entire home/apt,95,3,324,2025-04-17,3.07,1,152,20
l_12918380,Clean & Private Bungalow in W. AVL with Hot Tub,h_70859007,Courteney,28806,West Asheville,35.58581,-82.5813,Entire home/apt,115,2,334,2025-06-03,3.26,1,246,24
l_12925044,Quaint Home-20 min downtown AVL and Biltmore House,h_14165703,Jill,28704,South Asheville,35.45255,-82.50089,Entire home/apt,,2,115,2023-11-25,1.07,1,0,0
l_12944995,Clean and Cozy Country Garden Getaway with Hot Tub,h_40029182,Matthew,28805,East Asheville,35.643699645996094,-82.479827880859375,Entire home/apt,78,2,334,2025-02-16,3.02,3,167,8
l_12970301,Clean & Spacious Apartment w/Full Kitchen & W/D,h_961396,Timothy,28806,West Asheville,35.58573,-82.61703,Entire home/apt,,30,170,2025-04-22,1.54,2,44,6
l_12989718,Female Dorm Bunk at BPS Youth Hostel,h_746673,BonPaul,28806,West Asheville,35.57893,-82.59564,Shared room,21,1,139,2025-06-09,1.26,8,356,16
l_13093505,"Heart of Downtown with Parking - Bright, Historic",h_23092470,April,28801,Downtown Asheville,35.5928955078125,-82.5535888671875,Entire home/apt,123,1,800,2025-06-15,7.34,4,276,68
l_13112074,Sam's Cottage,h_72903706,Katherine,28804,South Asheville,35.63308,-82.52811,Entire home/apt,149,3,143,2024-10-08,1.31,1,166,2
l_13186091,"Bluebird Sanctuary. Mt view, walk downtown, W Ashe",h_51831860,Annelise,28806,West Asheville,35.58498,-82.57061,Entire home/apt,125,3,64,2024-08-12,0.58,1,43,2
l_13206560,Downtown Loft with Balcony,h_2307713,Krista,28801,Downtown Asheville,35.59502,-82.55316,Entire home/apt,102,1,835,2025-06-16,7.64,2,276,80
l_13234214,Mama Dee's Hide Away,h_17162742,Kirk,28704,South Asheville,35.43627,-82.57817,Entire home/apt,104,3,16,2024-07-31,0.15,1,293,1
l_13340576,"Spacious, Garden Suite w/ Private Porch",h_12585232,George,28806,West Asheville,35.59467,-82.61469,Entire home/apt,76,1,176,2025-02-16,1.61,1,157,6
l_13348419,Charming Asheville Cottage at Beaver Lake,h_57640272,Ellen,28804,South Asheville,35.63151,-82.56855,Entire home/apt,150,2,94,2023-10-15,0.86,1,11,0
l_13388627,Dog-friendly Downton Annie #3,h_32054468,Jeremy,28801,Downtown Asheville,35.59437,-82.56054,Entire home/apt,138,1,206,2024-11-24,1.89,4,331,9
l_13426466,Asheville Studio w/ Sleeping Loft - Walk Downtown!,h_76545940,Hilary,28801,Downtown Asheville,35.60267,-82.56239,Entire home/apt,61,30,32,2019-05-27,0.29,2,180,0
l_13429035,Asheville Cottage With All the Comforts of Home,h_19333726,Mary Suzanne,28704,South Asheville,35.47912,-82.5161,Entire home/apt,,3,31,2022-05-04,0.28,2,228,0
l_13514183,Dog-friendly Downton Annie #2,h_32054468,Jeremy,28801,Downtown Asheville,35.59437,-82.56054,Entire home/apt,138,1,181,2025-05-11,1.68,4,347,7
l_13524286,Dog-friendly Downton Annie #1,h_32054468,Jeremy,28801,Downtown Asheville,35.59437,-82.56054,Entire home/apt,153,1,188,2025-06-15,1.72,4,362,11
l_13582513,West Asheville corridor. Walk everywhere!,h_40234911,Sage Sara,28806,West Asheville,35.58147,-82.59368,Entire home/apt,74,2,378,2025-05-25,3.51,3,265,12
l_13674901,Lovely Space//Private Entrance and Bath,h_57323381,Leslie,28803,Tuxedo Park,35.55201,-82.52372,Private room,60,2,216,2024-12-30,1.98,1,21,6
l_13779774,"Private flat w/ Kitchenette & bathroom, Monthly",h_4195893,Amy,28806,West Asheville,35.5718,-82.59114,Entire home/apt,46,30,31,2023-09-14,0.28,1,247,0
l_14044072,"THE SWEET SPOT- serene hilltop, close to downtown",h_84179660,Teresa Lynn,28803,Tuxedo Park,35.50443,-82.56188,Entire home/apt,135,3,197,2025-05-31,2.74,1,241,19
l_14052114,West Asheville Dream Bungalow Apartment,h_2553058,Ron,28806,West Asheville,35.5828,-82.60688,Entire home/apt,119,2,53,2024-10-18,0.49,1,177,1
l_14076438,"Historic Grove Stone Cottage, EW Grove",h_38060048,Margaret,28805,East Asheville,35.58702,-82.4883,Entire home/apt,157,2,142,2025-04-05,1.33,1,219,7
l_14110641,Cottage at Green Oaks Community,h_481489,Valerie,28804,South Asheville,35.63135,-82.58239,Entire home/apt,129,28,28,2019-08-21,0.26,2,89,0
l_14122794,Liberty Cottage,h_85147880,Zephyr,28803,Tuxedo Park,35.56336,-82.51308,Entire home/apt,101,30,72,2024-09-15,0.67,1,182,7
l_14125023,Downtown Furnished Studio!! Close to Everything!!!,h_10746689,Irina,28804,South Asheville,35.60041,-82.54047,Entire home/apt,80,30,15,2025-02-08,0.18,3,351,3
l_14168464,"""B Flat"" Downtown! Private parking!",h_23092470,April,28801,Downtown Asheville,35.59128952026367,-82.55350494384766,Entire home/apt,115,1,798,2025-06-15,7.38,4,296,70
l_14357005,The Lavender Room,h_61661019,Leah,28806,West Asheville,35.57345,-82.58568,Entire home/apt,47,1,772,2025-06-02,7.31,1,69,69
l_14430828,Viewy West Side Garden Apartment,h_19598083,Marin,28806,West Asheville,35.57497,-82.57834,Entire home/apt,88,2,243,2025-05-11,2.3,1,312,13
l_14522467,Le Petit Bleu,h_89749383,Sally And Robert,28804,South Asheville,35.62199,-82.57446,Entire home/apt,135,2,261,2025-06-01,2.44,1,324,16
l_14632829,Spacious bedroom in the heart of West Asheville,h_31436003,Lee,28806,West Asheville,35.58087,-82.59534,Private room,51,2,191,2025-06-08,1.79,2,362,10
l_14652591,"Cozy, private suite.  Centrally located.",h_46663867,Lynn,28805,East Asheville,35.58292,-82.50059,Entire home/apt,72,2,195,2025-03-03,1.86,1,112,5
l_14738243,"CozyCottageWalk
MuscYga",h_65772530,Roberta,28801,Downtown Asheville,35.60572,-82.54917,Private room,52,1,284,2025-06-02,2.73,1,106,21
l_14751215,Cozy Cottage with Fenced Yard Close to Downtown!,h_354169038,Angelica,28803,Tuxedo Park,35.54671,-82.47794,Entire home/apt,146,1,523,2025-01-12,4.93,1,321,20
l_14757919,Bear's Den in Historic Montford,h_13282355,Ashley,28801,Downtown Asheville,35.59758,-82.5666,Entire home/apt,97,2,240,2025-06-15,2.38,1,37,40
l_14805266,The Space Between Downtown Asheville & RAD,h_64825951,Katie Lovett,28801,Downtown Asheville,35.58983,-82.56462,Entire home/apt,134,2,379,2025-05-26,3.82,1,247,22
l_14835813,Spacious Basement Apt—2 Quiet Acres near Airport,h_92808521,Anna,28704,South Asheville,35.46353,-82.56029,Entire home/apt,99,1,129,2023-12-30,1.21,1,74,0
l_14934441,Nanny's Place! HOT TUB and 2 fire pits!,h_20943262,Roslyn,28803,Tuxedo Park,35.55516,-82.5129,Entire home/apt,124,2,653,2025-06-10,6.19,1,101,65
l_14941161,City Serenity,h_48356327,Marianne,28801,Downtown Asheville,35.60771,-82.5488,Entire home/apt,106,2,233,2024-02-18,2.2,1,256,0
l_15009504,Downtown Area | Walk to Restaurants & Breweries,h_94713501,Wendy,28801,Downtown Asheville,35.60203,-82.55476,Entire home/apt,131,2,572,2025-06-04,5.37,1,323,44
l_15091721,DOWNTOWN! Seconds from it all!,h_46001530,Jonathan,28801,Downtown Asheville,35.59405,-82.558090000000007,Entire home/apt,83,1,587,2025-06-02,5.62,17,334,32
l_15124397,Modern Mountain Getaway,h_15582281,Angela,28803,Tuxedo Park,35.57491,-82.53433,Entire home/apt,108,2,415,2025-06-09,3.97,1,67,18
l_15158878,A Step Back in Time - 1901 Estate Guest Cottage,h_96173789,Jamie And Jim,28803,Tuxedo Park,35.48594,-82.51476,Entire home/apt,69,3,398,2025-06-16,3.76,1,115,31
l_15174633,"Downtown Inn Asheville, NC #1-King",h_96305927,Narendrakumar Ashabhai,28801,Downtown Asheville,35.59484,-82.55575,Private room,,1,228,2025-06-14,2.29,8,253,15
l_15192947,Historic West Asheville Personal Retreat and Spa,h_21014952,Ceresa Bogert,28806,West Asheville,35.58158,-82.57866,Entire home/apt,176,2,280,2025-02-16,2.64,1,361,7
l_15231248,D&D's Dog-friendly West Asheville AirBnb,h_15740461,Dellene Elizabeth,28806,West Asheville,35.57428,-82.59673,Entire home/apt,91,1,414,2025-05-11,3.91,1,257,28
l_15289199,Cabin-Wood Fireplace-Hot Tub-Pool-Pet Friendly,h_93289165,Carolyn,28715,Candler,35.5136,-82.64811,Entire home/apt,248,2,16,2023-10-16,0.15,2,295,0
l_15351409,Quiet Haven Tiny House-Hottub-Pets- Asheville Mtns,h_93289165,Carolyn,28715,Candler,35.51566,-82.64812,Entire home/apt,116,2,162,2025-02-16,1.53,2,337,1
l_15354741,Mountain Views/Family Retreat,h_97966079,Karen,28805,East Asheville,35.63337,-82.46842,Entire home/apt,106,4,45,2024-09-28,0.43,1,303,4
l_15371871,Asheville Garden Cottage ~ One Night Stays Welcome,h_62996022,Joy,28805,East Asheville,35.59639,-82.51088,Entire home/apt,81,1,346,2025-06-15,3.28,1,225,34
l_15422307,Happy Hippie House: Walk to Restaurants/Shops/Bars,h_98830727,Kelly,28806,West Asheville,35.57383,-82.58739,Entire home/apt,84,2,373,2025-06-15,3.54,1,84,18
l_15444450,City Sanctuary,h_15904121,Maureen,28801,Downtown Asheville,35.6026,-82.54255,Entire home/apt,135,30,49,2021-11-17,0.47,1,178,0
l_15462269,Country Log Cabin-15 min to Asheville,h_32198136,Paul,28805,East Asheville,35.65254,-82.47405,Entire home/apt,266,2,51,2024-10-06,0.49,1,361,2
l_15476300,Comfortable Home near to Asheville Airport.,h_49443822,Beatriz,28732,Fletcher,35.42985,-82.52927,Entire home/apt,,3,73,2023-10-08,0.7,1,112,0
l_15507809,Downtown Retreat in the heart of Asheville,h_89335658,Emily,28801,Downtown Asheville,35.59282,-82.55393,Entire home/apt,115,1,189,2025-06-12,1.8,1,61,24
l_15510852,Downtown hideaway! Walk everywhere!,h_46001530,Jonathan,28801,Downtown Asheville,35.59362,-82.55671,Entire home/apt,74,1,324,2025-06-02,3.07,17,351,25
l_15530268,Wooded Sanctuary | 5 Mins to Downtown Asheville,h_47647594,Micah,28804,South Asheville,35.62706,-82.55808,Entire home/apt,71,1,677,2025-05-26,6.57,1,336,33
l_15544670,Apt Close to Everything in Asheville- $1600/mo!!,h_100023677,Dana,28806,West Asheville,35.5764,-82.56929,Entire home/apt,54,30,17,2025-02-28,0.22,1,269,3
l_15546661,The Snook Nook ~ A Mountain Retreat In Asheville,h_37996476,Aaron,28805,East Asheville,35.62654,-82.48439,Entire home/apt,73,1,318,2025-05-09,3.02,3,126,4
l_15568000,"Namaste Yurt, best of both worlds",h_51104544,Simms,28805,East Asheville,35.60723,-82.48701,Entire home/apt,112,2,348,2025-06-09,3.33,4,297,37
l_15577790,New Monthly Guest House - great Asheville Retreat!,h_10524336,Sharon,28806,West Asheville,35.58039,-82.59457,Entire home/apt,81,28,60,2024-07-01,0.57,2,339,1
l_15647883,Cozy Upper-Level Apartment! Walk To Attractions!,h_382557808,Corey,28806,West Asheville,35.57756,-82.57892,Entire home/apt,92,2,466,2025-06-05,4.44,3,352,20
l_15685101,"Private studio near downtown, Biltmore & breweries",h_16261203,Samuel Westen,28803,Tuxedo Park,35.57167,-82.52917,Entire home/apt,66,1,543,2025-06-01,5.16,1,72,29
l_15718256,"The RAD Haus: Central, Lively, Comfortable",h_5230460,Emily,28801,Downtown Asheville,35.57563,-82.5606,Entire home/apt,122,2,459,2025-06-16,4.39,1,344,20
l_15788106,"Cozy, quiet retreat near Blue Ridge Parkway. 2 bed",h_102127332,Julia,28806,West Asheville,35.51704,-82.59763,Entire home/apt,68,3,118,2025-04-27,1.13,4,349,2
l_15827350,Windsor Forest Inn(Sierra Nevada 3 miles away!),h_101874083,Cecelia(Cissy),28704,South Asheville,35.4602,-82.54201,Private room,113,3,127,2023-11-25,1.22,1,179,0
l_15845920,The Treehouse Below - Private Apartment / Entrance,h_46300912,Robin,28806,West Asheville,35.57229,-82.60487,Entire home/apt,270,1,16,2020-03-29,0.24,1,365,0
l_15867765,Historic Church Suite in The River Arts District,h_102070094,David Steven,28801,Downtown Asheville,35.57868,-82.55994,Private room,101,2,483,2025-06-06,4.65,1,257,21
l_15880423,Cozy Bungalow - Heart of West Asheville!,h_61098873,Kevin,28806,West Asheville,35.58418,-82.58355,Entire home/apt,118,3,129,2025-06-09,1.24,1,226,6
l_15936945,Clouding Around - Asheville’s Panoramic View,h_25438439,Wendy,28804,South Asheville,35.6272,-82.53608,Entire home/apt,257,3,72,2024-09-03,0.69,1,165,4
l_15995355,Vibrant NEW Montford apartment- walk to downtown,h_62667,Heather,28801,Downtown Asheville,35.60394,-82.5605,Entire home/apt,,2,287,2023-11-19,2.75,1,0,0
l_16003488,Roomy downtown condo w king bed and view!!!,h_46001530,Jonathan,28801,Downtown Asheville,35.59425,-82.55788,Entire home/apt,73,2,299,2025-06-02,2.88,17,322,39
l_16024372,Cozy Tiny House Cabin Near Downtown and Blue Ridge,h_1178227,Karen,28805,East Asheville,35.59015,-82.50052,Entire home/apt,98,2,621,2025-01-05,5.96,1,55,34
l_16029611,Urban Hippie West Asheville Sanctuary,h_20108786,Natalie,28806,West Asheville,35.56555,-82.63209,Entire home/apt,,3,89,2024-07-28,0.93,2,0,4
l_16095359,Garden Wheel House Retreat,h_16359857,Anna Katharine,28804,South Asheville,35.63495,-82.58328,Entire home/apt,112,2,173,2025-04-19,1.82,2,260,23
l_16147877,Sandy's Place,h_27942972,Candace,28803,Tuxedo Park,35.57848,-82.53381,Entire home/apt,115,3,345,2025-05-15,3.33,1,70,17
l_16294435,"Retro Asheville Ranch - 3 bedrooms, lots of room!",h_42678716,JC And John,28704,South Asheville,35.47314,-82.50315,Entire home/apt,47,30,80,2020-08-08,0.78,3,43,0
l_16384751,Comfortable bedroom/bathroom 10 mins from downtown,h_106333993,Rob,28806,West Asheville,35.58505,-82.60932,Private room,53,1,245,2025-06-13,2.42,1,179,30
l_16451105,"Urban Nest - Best Location, Comfort and Modern",h_1329460,Lynne,28801,Downtown Asheville,35.5948,-82.55435,Entire home/apt,219,2,142,2025-05-26,1.63,1,331,14
l_16476358,Private Suite: Walk to Biltmore and Breweries,h_41653391,Amanda,28803,Tuxedo Park,35.56555,-82.52601,Entire home/apt,107,1,447,2025-06-16,4.34,2,38,39
l_16477857,Live in a Work of Art!,h_108161472,Sebastian,28801,Downtown Asheville,35.59858,-82.56251,Entire home/apt,157,30,351,2025-05-23,3.41,1,238,2
l_16566334,Comfy Asheville Cottage with Private Fenced Yard,h_15086526,Smithson,28806,West Asheville,35.54841,-82.62854,Entire home/apt,110,1,550,2025-06-15,5.61,1,169,55
l_16566932,West Asheville Carriage House,h_109123783,Beverly,28806,West Asheville,35.58144,-82.60881,Entire home/apt,131,2,283,2025-06-09,2.79,2,356,11
l_16587446,Modern Loft in Heart of Downtown,h_78507878,Andrew,28801,Downtown Asheville,35.59581,-82.55352,Entire home/apt,230,2,408,2025-05-25,3.99,1,319,26
l_16636978,South Asheville private entry apartment w garage,h_59949913,Ashley,28732,Fletcher,35.43141,-82.52509,Entire home/apt,103,14,126,2025-04-05,1.27,1,289,9
l_16663252,Spacious and Walkable West Asheville Home,h_16954978,Phaedra,28806,West Asheville,35.585,-82.59664,Entire home/apt,,180,2,2023-02-25,0.03,1,244,0
l_16742264,Cozy Room,h_57405998,Cody,28806,West Asheville,35.58334,-82.60739,Private room,55,1,231,2025-05-24,2.31,1,82,7
l_16810083,Asheville Central and River Arts Adjacent,h_84799065,Sarah,28801,Downtown Asheville,35.57589,-82.55755,Private room,,1,722,2024-09-08,7.07,1,0,8
l_16846899,Downtown Oasis on Forsythe (NO Cleaning fee),h_112183018,Melissa,28804,South Asheville,35.60887,-82.56097,Entire home/apt,136,1,422,2025-06-13,4.16,1,160,35
l_16856815,Oasis in the City,h_1405583,Viviana,28806,West Asheville,35.58261,-82.57572,Entire home/apt,104,2,104,2025-05-27,2.27,1,157,10
l_16937957,Charming Cottage Located Near Downtown Asheville,h_96187307,Yonder,28805,East Asheville,35.61122512817383,-82.5231704711914,Entire home/apt,,2,39,2024-07-28,0.39,50,261,1
l_16937995,Newly Built 3BR Home in Asheville,h_96187307,Yonder,28806,West Asheville,35.5681157,-82.5674285,Entire home/apt,179,2,71,2024-12-29,0.71,50,325,1
l_16977918,Cedar Cabin | Screened in Deck | Quiet | Downtown,h_4331962,Shanti Mountain,28805,East Asheville,35.61456,-82.51888,Entire home/apt,165,2,451,2025-06-01,4.44,4,348,29
l_17036413,"Clean, Comfy and Convenient S. Asheville Condo",h_52034787,Isaac,28704,South Asheville,35.46941,-82.51043,Entire home/apt,90,2,73,2025-02-07,0.72,1,16,1
l_17095670,Downtown Escape!,h_46001530,Jonathan,28801,Downtown Asheville,35.59279,-82.55817,Entire home/apt,80,1,367,2025-05-27,3.62,17,341,33
l_17155164,Garden Oasis with Serene Mountain View Downtown!,h_21539203,Dorothy,28805,East Asheville,35.5935,-82.53797,Entire home/apt,94,1,820,2025-06-02,8.13,2,332,89
